date,time,ip.dst,ip.src,tcp.dstport,tcp.srcport,tcp.flags,tcp.window_size_value,tcp.options.mss_val
Mar 26, 2024 14:34:20.081268000 EDT,192.168.4.142,192.168.4.143,1152,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.081289000 EDT,192.168.4.142,192.168.4.143,5911,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.081309000 EDT,192.168.4.142,192.168.4.143,55055,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.081331000 EDT,192.168.4.142,192.168.4.143,9618,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.081350000 EDT,192.168.4.142,192.168.4.143,6101,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.081371000 EDT,192.168.4.142,192.168.4.143,648,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.081396000 EDT,192.168.4.142,192.168.4.143,3333,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.081417000 EDT,192.168.4.142,192.168.4.143,17,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.081436000 EDT,192.168.4.142,192.168.4.143,32769,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.081460000 EDT,192.168.4.142,192.168.4.143,1556,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.081481000 EDT,192.168.4.142,192.168.4.143,8500,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.081501000 EDT,192.168.4.142,192.168.4.143,32772,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.081521000 EDT,192.168.4.142,192.168.4.143,56738,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.081544000 EDT,192.168.4.142,192.168.4.143,3737,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.081558000 EDT,192.168.4.142,192.168.4.143,2002,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.081570000 EDT,192.168.4.142,192.168.4.143,3325,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.081590000 EDT,192.168.4.142,192.168.4.143,4125,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.081612000 EDT,192.168.4.142,192.168.4.143,1248,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.081633000 EDT,192.168.4.142,192.168.4.143,3017,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.081654000 EDT,192.168.4.142,192.168.4.143,32782,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.081675000 EDT,192.168.4.142,192.168.4.143,49160,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.081695000 EDT,192.168.4.142,192.168.4.143,1091,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.081716000 EDT,192.168.4.142,192.168.4.143,5102,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.081736000 EDT,192.168.4.142,192.168.4.143,6389,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.081761000 EDT,192.168.4.142,192.168.4.143,8290,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.081785000 EDT,192.168.4.142,192.168.4.143,49161,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.081805000 EDT,192.168.4.142,192.168.4.143,1500,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.081826000 EDT,192.168.4.142,192.168.4.143,5815,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.081847000 EDT,192.168.4.142,192.168.4.143,340,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084049000 EDT,192.168.4.142,192.168.4.143,8180,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084099000 EDT,192.168.4.142,192.168.4.143,8011,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084122000 EDT,192.168.4.142,192.168.4.143,4045,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084151000 EDT,192.168.4.142,192.168.4.143,3077,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084172000 EDT,192.168.4.142,192.168.4.143,5960,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084194000 EDT,192.168.4.142,192.168.4.143,3128,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084214000 EDT,192.168.4.142,192.168.4.143,1247,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084236000 EDT,192.168.4.142,192.168.4.143,9011,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084256000 EDT,192.168.4.142,192.168.4.143,1443,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084298000 EDT,192.168.4.142,192.168.4.143,7937,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084321000 EDT,192.168.4.142,192.168.4.143,3369,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084343000 EDT,192.168.4.142,192.168.4.143,1187,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084364000 EDT,192.168.4.142,192.168.4.143,8087,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084386000 EDT,192.168.4.142,192.168.4.143,9110,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084407000 EDT,192.168.4.142,192.168.4.143,1039,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084427000 EDT,192.168.4.142,192.168.4.143,2725,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084448000 EDT,192.168.4.142,192.168.4.143,8291,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084468000 EDT,192.168.4.142,192.168.4.143,2119,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084489000 EDT,192.168.4.142,192.168.4.143,8651,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084511000 EDT,192.168.4.142,192.168.4.143,5280,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084531000 EDT,192.168.4.142,192.168.4.143,6000,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084551000 EDT,192.168.4.142,192.168.4.143,1236,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084571000 EDT,192.168.4.142,192.168.4.143,7496,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084591000 EDT,192.168.4.142,192.168.4.143,1034,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084611000 EDT,192.168.4.142,192.168.4.143,6666,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084632000 EDT,192.168.4.142,192.168.4.143,14000,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084654000 EDT,192.168.4.142,192.168.4.143,311,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084676000 EDT,192.168.4.142,192.168.4.143,8994,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084696000 EDT,192.168.4.142,192.168.4.143,2998,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084716000 EDT,192.168.4.142,192.168.4.143,2048,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084736000 EDT,192.168.4.142,192.168.4.143,6002,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084756000 EDT,192.168.4.142,192.168.4.143,5004,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084776000 EDT,192.168.4.142,192.168.4.143,109,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084797000 EDT,192.168.4.142,192.168.4.143,212,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084817000 EDT,192.168.4.142,192.168.4.143,646,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084839000 EDT,192.168.4.142,192.168.4.143,10024,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084861000 EDT,192.168.4.142,192.168.4.143,7025,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084882000 EDT,192.168.4.142,192.168.4.143,10002,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084906000 EDT,192.168.4.142,192.168.4.143,1046,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084927000 EDT,192.168.4.142,192.168.4.143,1783,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084948000 EDT,192.168.4.142,192.168.4.143,1717,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084969000 EDT,192.168.4.142,192.168.4.143,1108,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.084990000 EDT,192.168.4.142,192.168.4.143,30718,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.085014000 EDT,192.168.4.142,192.168.4.143,1056,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.085034000 EDT,192.168.4.142,192.168.4.143,5405,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.085055000 EDT,192.168.4.142,192.168.4.143,50002,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.085075000 EDT,192.168.4.142,192.168.4.143,65389,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.085095000 EDT,192.168.4.142,192.168.4.143,255,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.085117000 EDT,192.168.4.142,192.168.4.143,1002,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.085136000 EDT,192.168.4.142,192.168.4.143,1594,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.087336000 EDT,192.168.4.142,192.168.4.143,27356,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.087413000 EDT,192.168.4.142,192.168.4.143,3323,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.087457000 EDT,192.168.4.142,192.168.4.143,100,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.087486000 EDT,192.168.4.142,192.168.4.143,19801,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.087507000 EDT,192.168.4.142,192.168.4.143,783,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.087528000 EDT,192.168.4.142,192.168.4.143,1009,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.087550000 EDT,192.168.4.142,192.168.4.143,1352,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.087585000 EDT,192.168.4.142,192.168.4.143,8042,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.087626000 EDT,192.168.4.142,192.168.4.143,1078,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.087664000 EDT,192.168.4.142,192.168.4.143,1213,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.087706000 EDT,192.168.4.142,192.168.4.143,1151,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.087744000 EDT,192.168.4.142,192.168.4.143,2007,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.087794000 EDT,192.168.4.142,192.168.4.143,1110,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.087825000 EDT,192.168.4.142,192.168.4.143,1461,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.087846000 EDT,192.168.4.142,192.168.4.143,5961,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.087867000 EDT,192.168.4.142,192.168.4.143,1233,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.087889000 EDT,192.168.4.142,192.168.4.143,6100,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.087927000 EDT,192.168.4.142,192.168.4.143,3986,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.087963000 EDT,192.168.4.142,192.168.4.143,7921,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.088004000 EDT,192.168.4.142,192.168.4.143,1122,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.088043000 EDT,192.168.4.142,192.168.4.143,9595,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.088066000 EDT,192.168.4.142,192.168.4.143,52673,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.088087000 EDT,192.168.4.142,192.168.4.143,687,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.088107000 EDT,192.168.4.142,192.168.4.143,3370,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.088128000 EDT,192.168.4.142,192.168.4.143,691,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.088155000 EDT,192.168.4.142,192.168.4.143,427,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.088176000 EDT,192.168.4.142,192.168.4.143,13722,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.088196000 EDT,192.168.4.142,192.168.4.143,8001,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.088216000 EDT,192.168.4.142,192.168.4.143,9220,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.088237000 EDT,192.168.4.142,192.168.4.143,1131,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.088257000 EDT,192.168.4.142,192.168.4.143,3367,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.088278000 EDT,192.168.4.142,192.168.4.143,6,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.088298000 EDT,192.168.4.142,192.168.4.143,3030,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.088327000 EDT,192.168.4.142,192.168.4.143,481,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.088349000 EDT,192.168.4.142,192.168.4.143,2809,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.088370000 EDT,192.168.4.142,192.168.4.143,6025,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.088390000 EDT,192.168.4.142,192.168.4.143,1183,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.088412000 EDT,192.168.4.142,192.168.4.143,9080,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.088435000 EDT,192.168.4.142,192.168.4.143,683,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.088455000 EDT,192.168.4.142,192.168.4.143,3261,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.088475000 EDT,192.168.4.142,192.168.4.143,3371,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.088497000 EDT,192.168.4.142,192.168.4.143,9943,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.088518000 EDT,192.168.4.142,192.168.4.143,5800,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.088538000 EDT,192.168.4.142,192.168.4.143,5989,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.088559000 EDT,192.168.4.142,192.168.4.143,7106,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.088579000 EDT,192.168.4.142,192.168.4.143,20000,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.088599000 EDT,192.168.4.142,192.168.4.143,3006,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.088620000 EDT,192.168.4.142,192.168.4.143,306,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.088640000 EDT,192.168.4.142,192.168.4.143,9877,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.088662000 EDT,192.168.4.142,192.168.4.143,2492,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.090899000 EDT,192.168.4.142,192.168.4.143,5566,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.090979000 EDT,192.168.4.142,192.168.4.143,35500,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091022000 EDT,192.168.4.142,192.168.4.143,1074,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091060000 EDT,192.168.4.142,192.168.4.143,254,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091098000 EDT,192.168.4.142,192.168.4.143,1092,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091133000 EDT,192.168.4.142,192.168.4.143,2869,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091158000 EDT,192.168.4.142,192.168.4.143,2033,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091183000 EDT,192.168.4.142,192.168.4.143,7000,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091205000 EDT,192.168.4.142,192.168.4.143,19842,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091226000 EDT,192.168.4.142,192.168.4.143,544,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091247000 EDT,192.168.4.142,192.168.4.143,5050,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091287000 EDT,192.168.4.142,192.168.4.143,3071,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091309000 EDT,192.168.4.142,192.168.4.143,49153,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091329000 EDT,192.168.4.142,192.168.4.143,1111,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091349000 EDT,192.168.4.142,192.168.4.143,4567,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091373000 EDT,192.168.4.142,192.168.4.143,6547,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091394000 EDT,192.168.4.142,192.168.4.143,20828,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091414000 EDT,192.168.4.142,192.168.4.143,3690,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091434000 EDT,192.168.4.142,192.168.4.143,10621,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091455000 EDT,192.168.4.142,192.168.4.143,52869,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091475000 EDT,192.168.4.142,192.168.4.143,1040,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091496000 EDT,192.168.4.142,192.168.4.143,1057,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091517000 EDT,192.168.4.142,192.168.4.143,1001,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091538000 EDT,192.168.4.142,192.168.4.143,38292,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091559000 EDT,192.168.4.142,192.168.4.143,3784,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091583000 EDT,192.168.4.142,192.168.4.143,2000,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091616000 EDT,192.168.4.142,192.168.4.143,1035,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091650000 EDT,192.168.4.142,192.168.4.143,5100,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091682000 EDT,192.168.4.142,192.168.4.143,9900,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091713000 EDT,192.168.4.142,192.168.4.143,1060,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091744000 EDT,192.168.4.142,192.168.4.143,8193,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091781000 EDT,192.168.4.142,192.168.4.143,5903,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091813000 EDT,192.168.4.142,192.168.4.143,8443,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091844000 EDT,192.168.4.142,192.168.4.143,1755,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091875000 EDT,192.168.4.142,192.168.4.143,2394,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091906000 EDT,192.168.4.142,192.168.4.143,1055,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091939000 EDT,192.168.4.142,192.168.4.143,9200,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.091976000 EDT,192.168.4.142,192.168.4.143,548,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.092009000 EDT,192.168.4.142,192.168.4.143,6901,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.092053000 EDT,192.168.4.142,192.168.4.143,9103,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.092089000 EDT,192.168.4.142,192.168.4.143,3013,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.092123000 EDT,192.168.4.142,192.168.4.143,90,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.092158000 EDT,192.168.4.142,192.168.4.143,3,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.092196000 EDT,192.168.4.142,192.168.4.143,9050,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.092236000 EDT,192.168.4.142,192.168.4.143,9040,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.092275000 EDT,192.168.4.142,192.168.4.143,6839,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.092311000 EDT,192.168.4.142,192.168.4.143,13782,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.092357000 EDT,192.168.4.142,192.168.4.143,26214,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.092394000 EDT,192.168.4.142,192.168.4.143,10629,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.092429000 EDT,192.168.4.142,192.168.4.143,20221,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.094656000 EDT,192.168.4.142,192.168.4.143,8873,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.094714000 EDT,192.168.4.142,192.168.4.143,2800,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.094753000 EDT,192.168.4.142,192.168.4.143,9000,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.094791000 EDT,192.168.4.142,192.168.4.143,50389,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.094824000 EDT,192.168.4.142,192.168.4.143,49165,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.094865000 EDT,192.168.4.142,192.168.4.143,2608,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.094896000 EDT,192.168.4.142,192.168.4.143,41511,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.094928000 EDT,192.168.4.142,192.168.4.143,9,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.094964000 EDT,192.168.4.142,192.168.4.143,8222,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.095003000 EDT,192.168.4.142,192.168.4.143,2009,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.095038000 EDT,192.168.4.142,192.168.4.143,3905,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.095073000 EDT,192.168.4.142,192.168.4.143,2557,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.095132000 EDT,192.168.4.142,192.168.4.143,1296,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.095177000 EDT,192.168.4.142,192.168.4.143,2967,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.095204000 EDT,192.168.4.142,192.168.4.143,1076,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.095225000 EDT,192.168.4.142,192.168.4.143,6565,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.095245000 EDT,192.168.4.142,192.168.4.143,146,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.095265000 EDT,192.168.4.142,192.168.4.143,1068,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.095297000 EDT,192.168.4.142,192.168.4.143,5633,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.095335000 EDT,192.168.4.142,192.168.4.143,6007,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.095373000 EDT,192.168.4.142,192.168.4.143,5998,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.095402000 EDT,192.168.4.142,192.168.4.143,14238,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.095424000 EDT,192.168.4.142,192.168.4.143,52822,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.095455000 EDT,192.168.4.142,192.168.4.143,2811,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.095476000 EDT,192.168.4.142,192.168.4.143,992,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.095506000 EDT,192.168.4.142,192.168.4.143,1244,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.095543000 EDT,192.168.4.142,192.168.4.143,3889,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.095582000 EDT,192.168.4.142,192.168.4.143,2038,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.095614000 EDT,192.168.4.142,192.168.4.143,18988,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.095646000 EDT,192.168.4.142,192.168.4.143,3801,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.095681000 EDT,192.168.4.142,192.168.4.143,5431,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.095725000 EDT,192.168.4.142,192.168.4.143,9944,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.095758000 EDT,192.168.4.142,192.168.4.143,6792,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.095790000 EDT,192.168.4.142,192.168.4.143,497,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.095825000 EDT,192.168.4.142,192.168.4.143,49163,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.095859000 EDT,192.168.4.142,192.168.4.143,2968,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.095893000 EDT,192.168.4.142,192.168.4.143,1090,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.095934000 EDT,192.168.4.142,192.168.4.143,3826,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.095970000 EDT,192.168.4.142,192.168.4.143,2049,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.096004000 EDT,192.168.4.142,192.168.4.143,7777,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.096036000 EDT,192.168.4.142,192.168.4.143,9878,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.096068000 EDT,192.168.4.142,192.168.4.143,5002,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.096114000 EDT,192.168.4.142,192.168.4.143,5907,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.096152000 EDT,192.168.4.142,192.168.4.143,1126,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.096186000 EDT,192.168.4.142,192.168.4.143,34572,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.096223000 EDT,192.168.4.142,192.168.4.143,1199,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.096259000 EDT,192.168.4.142,192.168.4.143,1641,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.096295000 EDT,192.168.4.142,192.168.4.143,911,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.096331000 EDT,192.168.4.142,192.168.4.143,3689,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.096367000 EDT,192.168.4.142,192.168.4.143,9418,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.098594000 EDT,192.168.4.142,192.168.4.143,2875,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.098638000 EDT,192.168.4.142,192.168.4.143,3546,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.098660000 EDT,192.168.4.142,192.168.4.143,6502,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.098684000 EDT,192.168.4.142,192.168.4.143,1096,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.098705000 EDT,192.168.4.142,192.168.4.143,63331,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.098729000 EDT,192.168.4.142,192.168.4.143,1062,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.098750000 EDT,192.168.4.142,192.168.4.143,27353,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.098770000 EDT,192.168.4.142,192.168.4.143,711,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.098790000 EDT,192.168.4.142,192.168.4.143,801,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.098811000 EDT,192.168.4.142,192.168.4.143,10010,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.098832000 EDT,192.168.4.142,192.168.4.143,2260,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.098858000 EDT,192.168.4.142,192.168.4.143,179,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.098879000 EDT,192.168.4.142,192.168.4.143,2040,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.098923000 EDT,192.168.4.142,192.168.4.143,9099,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.098946000 EDT,192.168.4.142,192.168.4.143,2099,41919,0x0002,1024,1460
Mar 26, 2024 14:34:20.098966000 EDT,192.168.4.142,192.168.4.143,1875,41919,0x0002,1024,1460
