date,time,ip.dst,ip.src,tcp.dstport,tcp.srcport,tcp.window_size_value,tcp.flags,tcp.options.unknown.payload
Mar 10, 2024 17:01:44.742987000 EDT,192.168.4.137,34.120.115.102,50842,443,265,0x0011,0x2366
Mar 10, 2024 17:01:44.743046000 EDT,34.120.115.102,192.168.4.137,443,50842,0,0x0004,0xb5d1
Mar 10, 2024 17:01:44.761579000 EDT,192.168.4.137,100.21.251.158,35074,443,123,0x0010,0xc111
Mar 10, 2024 17:01:44.768500000 EDT,192.168.4.137,34.120.115.102,50852,443,269,0x0018,0xaacb
Mar 10, 2024 17:01:44.769768000 EDT,34.120.115.102,192.168.4.137,443,50852,501,0x0018,0x5b5d
Mar 10, 2024 17:01:44.774003000 EDT,34.120.158.37,192.168.4.137,443,37352,64240,0x0002,0x85fd
Mar 10, 2024 17:01:44.810169000 EDT,192.168.4.137,34.120.115.102,50852,443,269,0x0010,0x6795
Mar 10, 2024 17:01:44.813132000 EDT,192.168.4.137,34.120.158.37,37352,443,65535,0x0012,0xa837
Mar 10, 2024 17:01:44.813342000 EDT,34.120.158.37,192.168.4.137,443,37352,502,0x0010,0x85f5
Mar 10, 2024 17:01:44.816619000 EDT,34.120.158.37,192.168.4.137,443,37352,502,0x0018,0x8893
Mar 10, 2024 17:01:44.852534000 EDT,192.168.4.137,34.120.158.37,37352,443,262,0x0010,0xd2de
Mar 10, 2024 17:01:44.852547000 EDT,192.168.4.137,34.120.158.37,37352,443,255,0x0010,0xd583
Mar 10, 2024 17:01:44.869249000 EDT,192.168.4.137,34.120.158.37,37352,443,262,0x0018,0xf017
Mar 10, 2024 17:01:44.869344000 EDT,34.120.158.37,192.168.4.137,443,37352,501,0x0010,0x85f5
Mar 10, 2024 17:01:44.870595000 EDT,34.120.158.37,192.168.4.137,443,37352,501,0x0018,0x8635
Mar 10, 2024 17:01:44.871673000 EDT,34.120.158.37,192.168.4.137,443,37352,501,0x0018,0x869f
Mar 10, 2024 17:01:44.871958000 EDT,34.120.158.37,192.168.4.137,443,37352,501,0x0018,0x870d
Mar 10, 2024 17:01:44.908493000 EDT,192.168.4.137,34.120.158.37,37352,443,272,0x0018,0x3682
Mar 10, 2024 17:01:44.908506000 EDT,192.168.4.137,34.120.158.37,37352,443,272,0x0018,0x57d3
Mar 10, 2024 17:01:44.908518000 EDT,192.168.4.137,34.120.158.37,37352,443,272,0x0018,0x0d35
Mar 10, 2024 17:01:44.908531000 EDT,192.168.4.137,34.120.158.37,37352,443,272,0x0018,0x7f84
Mar 10, 2024 17:01:44.908569000 EDT,192.168.4.137,34.120.158.37,37352,443,272,0x0018,0x9a87
Mar 10, 2024 17:01:44.908650000 EDT,34.120.158.37,192.168.4.137,443,37352,501,0x0010,0x8601
Mar 10, 2024 17:01:44.908976000 EDT,34.120.158.37,192.168.4.137,443,37352,501,0x0010,0x8601
Mar 10, 2024 17:01:44.909076000 EDT,34.120.158.37,192.168.4.137,443,37352,501,0x0010,0x8601
Mar 10, 2024 17:01:44.909434000 EDT,34.120.158.37,192.168.4.137,443,37352,501,0x0010,0x8601
Mar 10, 2024 17:01:44.914414000 EDT,192.168.4.137,34.120.115.102,50824,443,261,0x0018,0x529a
Mar 10, 2024 17:01:44.914504000 EDT,34.120.115.102,192.168.4.137,443,50824,501,0x0010,0x5b36
Mar 10, 2024 17:01:44.927127000 EDT,34.120.115.102,192.168.4.137,443,50824,501,0x0018,0x5b76
Mar 10, 2024 17:01:44.928482000 EDT,34.120.115.102,192.168.4.137,443,50824,501,0x0018,0x5bf1
Mar 10, 2024 17:01:44.930734000 EDT,34.120.115.102,192.168.4.137,443,50852,501,0x0018,0x5b9e
Mar 10, 2024 17:01:44.942200000 EDT,192.168.4.137,34.120.158.37,37352,443,272,0x0018,0x1aef
Mar 10, 2024 17:01:44.942320000 EDT,34.120.158.37,192.168.4.137,443,37352,481,0x0010,0x85f5
Mar 10, 2024 17:01:44.943644000 EDT,34.120.158.37,192.168.4.137,443,37352,481,0x0018,0x8614
Mar 10, 2024 17:01:44.944610000 EDT,34.120.158.37,192.168.4.137,443,37352,481,0x0018,0x861c
Mar 10, 2024 17:01:44.945128000 EDT,34.120.158.37,192.168.4.137,443,37352,501,0x0018,0x860d
Mar 10, 2024 17:01:44.945279000 EDT,34.120.158.37,192.168.4.137,443,37352,501,0x0011,0x85f5
Mar 10, 2024 17:01:44.964173000 EDT,192.168.4.137,34.120.115.102,50824,443,261,0x0018,0xf0ff
Mar 10, 2024 17:01:44.968245000 EDT,34.120.115.102,192.168.4.137,443,50824,501,0x0018,0x5b4e
Mar 10, 2024 17:01:44.968742000 EDT,192.168.4.137,34.120.115.102,50852,443,269,0x0010,0x65f0
Mar 10, 2024 17:01:44.968755000 EDT,192.168.4.137,34.120.115.102,50852,443,269,0x0018,0x98c6
Mar 10, 2024 17:01:44.968768000 EDT,192.168.4.137,34.120.115.102,50852,443,269,0x0018,0xc67b
Mar 10, 2024 17:01:44.968780000 EDT,192.168.4.137,34.120.115.102,50852,443,269,0x0018,0xbc3a
Mar 10, 2024 17:01:44.968793000 EDT,192.168.4.137,34.120.115.102,50852,443,269,0x0010,0x2c84
Mar 10, 2024 17:01:44.968806000 EDT,34.120.115.102,192.168.4.137,443,50824,501,0x0011,0x5b36
Mar 10, 2024 17:01:44.969269000 EDT,34.120.115.102,192.168.4.137,443,50852,481,0x0010,0x5b36
Mar 10, 2024 17:01:44.969499000 EDT,192.168.4.137,34.120.115.102,50852,443,269,0x0018,0x6626
Mar 10, 2024 17:01:44.969586000 EDT,34.120.115.102,192.168.4.137,443,50852,481,0x0010,0x5b42
Mar 10, 2024 17:01:44.971842000 EDT,192.168.4.137,34.120.115.102,50852,443,269,0x0018,0x624d
Mar 10, 2024 17:01:44.971890000 EDT,34.120.115.102,192.168.4.137,443,50852,481,0x0010,0x5b42
Mar 10, 2024 17:01:44.981089000 EDT,192.168.4.137,34.120.158.37,37352,443,272,0x0010,0xc202
Mar 10, 2024 17:01:44.985697000 EDT,192.168.4.137,34.120.158.37,37352,443,272,0x0011,0xc1fd
Mar 10, 2024 17:01:44.985738000 EDT,34.120.158.37,192.168.4.137,443,37352,501,0x0010,0xc0ee
Mar 10, 2024 17:01:45.001134000 EDT,192.168.4.137,34.120.115.102,50824,443,265,0x0011,0xd539
Mar 10, 2024 17:01:45.001205000 EDT,34.120.115.102,192.168.4.137,443,50824,0,0x0004,0x1609
Mar 10, 2024 17:01:45.243671000 EDT,192.168.4.137,34.120.115.102,50852,443,269,0x0018,0x994b
Mar 10, 2024 17:01:45.243750000 EDT,34.120.115.102,192.168.4.137,443,50852,474,0x0010,0x5b36
Mar 10, 2024 17:01:45.244950000 EDT,34.120.115.102,192.168.4.137,443,50852,501,0x0018,0x5b5d
Mar 10, 2024 17:01:45.284146000 EDT,192.168.4.137,34.120.115.102,50852,443,269,0x0010,0x3a69
Mar 10, 2024 17:01:45.402854000 EDT,34.160.144.191,192.168.4.137,443,41020,64240,0x0002,0x78bf
Mar 10, 2024 17:01:45.412075000 EDT,34.120.158.37,192.168.4.137,443,37368,64240,0x0002,0x85fd
Mar 10, 2024 17:01:45.443201000 EDT,192.168.4.137,34.160.144.191,41020,443,65535,0x0012,0x5da2
Mar 10, 2024 17:01:45.443274000 EDT,34.160.144.191,192.168.4.137,443,41020,502,0x0010,0x78b7
Mar 10, 2024 17:01:45.448045000 EDT,34.160.144.191,192.168.4.137,443,41020,502,0x0018,0x7abc
Mar 10, 2024 17:01:45.491701000 EDT,192.168.4.137,34.160.144.191,41020,443,255,0x0010,0x8aeb
Mar 10, 2024 17:01:45.491714000 EDT,192.168.4.137,34.160.144.191,41020,443,261,0x0018,0xfd26
Mar 10, 2024 17:01:45.491726000 EDT,192.168.4.137,34.160.144.191,41020,443,261,0x0018,0x7f4a
Mar 10, 2024 17:01:45.491798000 EDT,34.160.144.191,192.168.4.137,443,41020,502,0x0010,0x78c3
Mar 10, 2024 17:01:45.491937000 EDT,34.160.144.191,192.168.4.137,443,41020,502,0x0010,0x78c3
Mar 10, 2024 17:01:45.523598000 EDT,31.13.80.36,192.168.4.137,443,36244,64240,0x0002,0x3491
Mar 10, 2024 17:01:45.547915000 EDT,34.149.100.209,192.168.4.137,443,49070,568,0x0018,0x4d3e
Mar 10, 2024 17:01:45.571133000 EDT,192.168.4.137,31.13.80.36,36244,443,65535,0x0012,0xdc7b
Mar 10, 2024 17:01:45.571334000 EDT,31.13.80.36,192.168.4.137,443,36244,502,0x0010,0x3489
Mar 10, 2024 17:01:45.575512000 EDT,31.13.80.36,192.168.4.137,443,36244,502,0x0018,0x368e
Mar 10, 2024 17:01:45.588895000 EDT,192.168.4.137,34.149.100.209,49070,443,286,0x0010,0x2851
Mar 10, 2024 17:01:45.590756000 EDT,31.13.80.36,192.168.4.137,443,36254,64240,0x0002,0x3491
Mar 10, 2024 17:01:45.614165000 EDT,31.13.80.36,192.168.4.137,443,36268,64240,0x0002,0x3491
Mar 10, 2024 17:01:45.617719000 EDT,192.168.4.137,34.149.100.209,49070,443,286,0x0018,0x78e1
Mar 10, 2024 17:01:45.617733000 EDT,192.168.4.137,34.149.100.209,49070,443,286,0x0018,0x6d59
Mar 10, 2024 17:01:45.617746000 EDT,192.168.4.137,34.149.100.209,49070,443,286,0x0018,0xf749
Mar 10, 2024 17:01:45.617759000 EDT,192.168.4.137,31.13.80.36,36244,443,261,0x0010,0x079b
Mar 10, 2024 17:01:45.617771000 EDT,192.168.4.137,31.13.80.36,36244,443,261,0x0018,0x3f51
Mar 10, 2024 17:01:45.617784000 EDT,192.168.4.137,31.13.80.36,36244,443,261,0x0018,0x33ec
Mar 10, 2024 17:01:45.617952000 EDT,31.13.80.36,192.168.4.137,443,36244,496,0x0010,0x3489
Mar 10, 2024 17:01:45.618113000 EDT,31.13.80.36,192.168.4.137,443,36244,493,0x0010,0x3489
Mar 10, 2024 17:01:45.623302000 EDT,34.149.100.209,192.168.4.137,443,49070,589,0x0010,0x4cbe
Mar 10, 2024 17:01:45.623598000 EDT,34.149.100.209,192.168.4.137,443,49070,589,0x0018,0x4cec
Mar 10, 2024 17:01:45.635904000 EDT,192.168.4.137,31.13.80.36,36254,443,65535,0x0012,0x01c9
Mar 10, 2024 17:01:45.636049000 EDT,31.13.80.36,192.168.4.137,443,36254,502,0x0010,0x3489
Mar 10, 2024 17:01:45.640417000 EDT,31.13.80.36,192.168.4.137,443,36254,502,0x0018,0x368e
Mar 10, 2024 17:01:45.657743000 EDT,192.168.4.137,31.13.80.36,36268,443,65535,0x0012,0xf2bf
Mar 10, 2024 17:01:45.657977000 EDT,31.13.80.36,192.168.4.137,443,36268,502,0x0010,0x3489
Mar 10, 2024 17:01:45.660842000 EDT,31.13.80.36,192.168.4.137,443,36268,502,0x0018,0x368e
Mar 10, 2024 17:01:45.664082000 EDT,192.168.4.137,34.149.100.209,49070,443,286,0x0010,0x2612
Mar 10, 2024 17:01:45.690732000 EDT,192.168.4.137,31.13.80.36,36254,443,261,0x0010,0x2ce8
Mar 10, 2024 17:01:45.690746000 EDT,192.168.4.137,31.13.80.36,36254,443,261,0x0018,0x3f51
Mar 10, 2024 17:01:45.690759000 EDT,192.168.4.137,31.13.80.36,36254,443,261,0x0018,0x8965
Mar 10, 2024 17:01:45.690772000 EDT,192.168.4.137,31.13.80.36,36254,443,261,0x0010,0x202f
Mar 10, 2024 17:01:45.690912000 EDT,31.13.80.36,192.168.4.137,443,36254,496,0x0010,0x3489
Mar 10, 2024 17:01:45.691184000 EDT,31.13.80.36,192.168.4.137,443,36254,493,0x0010,0x3489
Mar 10, 2024 17:01:45.703356000 EDT,192.168.4.137,31.13.80.36,36268,443,261,0x0010,0x1de4
Mar 10, 2024 17:01:45.703369000 EDT,192.168.4.137,31.13.80.36,36268,443,261,0x0018,0x6d76
Mar 10, 2024 17:01:45.703488000 EDT,31.13.80.36,192.168.4.137,443,36268,502,0x0010,0x3495
Mar 10, 2024 17:01:45.709940000 EDT,34.120.158.37,192.168.4.137,443,37384,64240,0x0002,0x85fd
Mar 10, 2024 17:01:45.755752000 EDT,192.168.4.137,31.13.80.36,36268,443,261,0x0010,0x9254
Mar 10, 2024 17:01:45.755825000 EDT,31.13.80.36,192.168.4.137,443,36268,495,0x0010,0x3495
Mar 10, 2024 17:01:45.758289000 EDT,192.168.4.137,34.120.158.37,37384,443,65535,0x0012,0x6b5c
Mar 10, 2024 17:01:45.758362000 EDT,34.120.158.37,192.168.4.137,443,37384,502,0x0010,0x85f5
Mar 10, 2024 17:01:45.760242000 EDT,34.149.100.209,192.168.4.137,443,49070,589,0x0018,0x4d30
Mar 10, 2024 17:01:45.766375000 EDT,34.120.158.37,192.168.4.137,443,37384,502,0x0018,0x8893
Mar 10, 2024 17:01:45.767776000 EDT,192.168.4.137,34.120.158.37,37368,443,65535,0x0012,0x315b
Mar 10, 2024 17:01:45.768032000 EDT,34.120.158.37,192.168.4.137,443,37368,502,0x0010,0x85f5
Mar 10, 2024 17:01:45.768358000 EDT,192.168.4.137,34.160.144.191,41020,443,261,0x0010,0xe292
Mar 10, 2024 17:01:45.768403000 EDT,34.160.144.191,192.168.4.137,443,41020,481,0x0010,0x78b7
Mar 10, 2024 17:01:45.773842000 EDT,34.120.158.37,192.168.4.137,443,37368,502,0x0018,0x8893
Mar 10, 2024 17:01:45.776051000 EDT,192.229.211.108,192.168.4.137,80,38028,64240,0x0002,0x59b2
Mar 10, 2024 17:01:45.777314000 EDT,192.229.211.108,192.168.4.137,80,38040,64240,0x0002,0x59b2
Mar 10, 2024 17:01:45.785867000 EDT,34.160.144.191,192.168.4.137,443,41020,501,0x0018,0x78f7
Mar 10, 2024 17:01:45.787254000 EDT,34.160.144.191,192.168.4.137,443,41020,501,0x0018,0x7961
Mar 10, 2024 17:01:45.788054000 EDT,34.160.144.191,192.168.4.137,443,41020,501,0x0018,0x79b8
Mar 10, 2024 17:01:45.792292000 EDT,192.168.4.137,31.13.80.36,36268,443,261,0x0010,0xe677
Mar 10, 2024 17:01:45.792363000 EDT,31.13.80.36,192.168.4.137,443,36268,496,0x0010,0x3489
Mar 10, 2024 17:01:45.803214000 EDT,192.168.4.137,34.149.100.209,49070,443,286,0x0018,0x5619
Mar 10, 2024 17:01:45.803227000 EDT,192.168.4.137,34.149.100.209,49070,443,286,0x0018,0x2c5c
Mar 10, 2024 17:01:45.803240000 EDT,192.168.4.137,34.120.158.37,37384,443,262,0x0010,0x95f1
Mar 10, 2024 17:01:45.803297000 EDT,34.149.100.209,192.168.4.137,443,49070,627,0x0010,0x4cca
Mar 10, 2024 17:01:45.803496000 EDT,34.149.100.209,192.168.4.137,443,49070,649,0x0010,0x4cca
Mar 10, 2024 17:01:45.815395000 EDT,192.168.4.137,34.120.158.37,37368,443,262,0x0010,0x5ab6
Mar 10, 2024 17:01:45.817315000 EDT,192.168.4.137,34.120.158.37,37384,443,262,0x0018,0x7223
Mar 10, 2024 17:01:45.817342000 EDT,192.168.4.137,34.120.158.37,37368,443,262,0x0018,0x90e5
Mar 10, 2024 17:01:45.817554000 EDT,34.120.158.37,192.168.4.137,443,37384,501,0x0010,0x85f5
Mar 10, 2024 17:01:45.817713000 EDT,34.120.158.37,192.168.4.137,443,37368,496,0x0010,0x85f5
Mar 10, 2024 17:01:45.819368000 EDT,192.168.4.137,34.120.158.37,37368,443,262,0x0010,0x4e68
Mar 10, 2024 17:01:45.821179000 EDT,34.120.158.37,192.168.4.137,443,37384,501,0x0018,0x8635
Mar 10, 2024 17:01:45.822520000 EDT,34.120.158.37,192.168.4.137,443,37384,501,0x0018,0x869f
Mar 10, 2024 17:01:45.822732000 EDT,34.120.158.37,192.168.4.137,443,37384,501,0x0018,0x870f
Mar 10, 2024 17:01:45.825529000 EDT,192.168.4.137,192.229.211.108,38040,80,65535,0x0012,0xfd06
Mar 10, 2024 17:01:45.825539000 EDT,192.168.4.137,192.229.211.108,38028,80,65535,0x0012,0x4256
Mar 10, 2024 17:01:45.825594000 EDT,192.229.211.108,192.168.4.137,80,38040,502,0x0010,0x59aa
Mar 10, 2024 17:01:45.825714000 EDT,192.229.211.108,192.168.4.137,80,38028,502,0x0010,0x59aa
Mar 10, 2024 17:01:45.826632000 EDT,192.168.4.137,34.160.144.191,41020,443,269,0x0010,0x7074
Mar 10, 2024 17:01:45.826642000 EDT,192.168.4.137,34.160.144.191,41020,443,269,0x0018,0x10d3
Mar 10, 2024 17:01:45.826696000 EDT,34.160.144.191,192.168.4.137,443,41020,501,0x0010,0x78c3
Mar 10, 2024 17:01:45.828099000 EDT,192.229.211.108,192.168.4.137,80,38040,502,0x0018,0x5b4a
Mar 10, 2024 17:01:45.829030000 EDT,192.229.211.108,192.168.4.137,80,38028,502,0x0018,0x5b4a
Mar 10, 2024 17:01:45.832958000 EDT,192.168.4.137,34.160.144.191,41020,443,269,0x0018,0xb3ae
Mar 10, 2024 17:01:45.833004000 EDT,34.160.144.191,192.168.4.137,443,41020,501,0x0010,0x78cb
Mar 10, 2024 17:01:45.833647000 EDT,192.168.4.137,34.160.144.191,41020,443,269,0x0018,0xf751
Mar 10, 2024 17:01:45.833685000 EDT,34.160.144.191,192.168.4.137,443,41020,501,0x0010,0x78cb
Mar 10, 2024 17:01:45.834430000 EDT,192.168.4.137,34.149.100.209,49070,443,286,0x0018,0xaee9
Mar 10, 2024 17:01:45.834536000 EDT,34.149.100.209,192.168.4.137,443,49070,649,0x0010,0x4cca
Mar 10, 2024 17:01:45.835554000 EDT,192.168.4.137,34.149.100.209,49070,443,286,0x0018,0xf25f
Mar 10, 2024 17:01:45.835567000 EDT,192.168.4.137,34.160.144.191,41020,443,269,0x0018,0x82f7
Mar 10, 2024 17:01:45.835580000 EDT,192.168.4.137,34.149.100.209,49070,443,286,0x0018,0x7dd3
Mar 10, 2024 17:01:45.835628000 EDT,34.149.100.209,192.168.4.137,443,49070,671,0x0010,0x4cca
Mar 10, 2024 17:01:45.835864000 EDT,34.149.100.209,192.168.4.137,443,49070,694,0x0010,0x4cbe
Mar 10, 2024 17:01:45.836134000 EDT,192.168.4.137,34.160.144.191,41020,443,269,0x0018,0x3b78
Mar 10, 2024 17:01:45.837108000 EDT,34.149.100.209,192.168.4.137,443,49070,694,0x0018,0x4cec
Mar 10, 2024 17:01:45.837296000 EDT,34.160.144.191,192.168.4.137,443,41020,501,0x0010,0x78cb
Mar 10, 2024 17:01:45.857492000 EDT,192.168.4.137,34.120.158.37,37384,443,272,0x0018,0x75fe
Mar 10, 2024 17:01:45.859347000 EDT,34.120.158.37,192.168.4.137,443,37384,501,0x0018,0x8614
Mar 10, 2024 17:01:45.860852000 EDT,192.168.4.137,34.120.158.37,37384,443,272,0x0018,0x9638
Mar 10, 2024 17:01:45.862584000 EDT,192.168.4.137,34.120.158.37,37384,443,272,0x0018,0xa3a9
Mar 10, 2024 17:01:45.862597000 EDT,192.168.4.137,34.120.158.37,37384,443,272,0x0010,0xbed9
Mar 10, 2024 17:01:45.862641000 EDT,34.120.158.37,192.168.4.137,443,37384,501,0x0010,0x8601
Mar 10, 2024 17:01:45.862791000 EDT,34.120.158.37,192.168.4.137,443,37384,501,0x0010,0x8609
Mar 10, 2024 17:01:45.868636000 EDT,192.168.4.137,34.160.144.191,41020,443,269,0x0018,0x9123
Mar 10, 2024 17:01:45.868662000 EDT,192.168.4.137,34.120.158.37,37384,443,272,0x0010,0x38e3
Mar 10, 2024 17:01:45.868794000 EDT,34.160.144.191,192.168.4.137,443,41020,497,0x0010,0x78c3
Mar 10, 2024 17:01:45.869016000 EDT,34.120.158.37,192.168.4.137,443,37384,501,0x0010,0x8611
Mar 10, 2024 17:01:45.871601000 EDT,34.160.144.191,192.168.4.137,443,41020,497,0x0018,0x78e2
Mar 10, 2024 17:01:45.872796000 EDT,192.229.211.108,192.168.4.137,80,38042,64240,0x0002,0x59b2
Mar 10, 2024 17:01:45.875550000 EDT,192.168.4.137,192.229.211.108,38040,80,131,0x0010,0x294e
Mar 10, 2024 17:01:45.875563000 EDT,192.168.4.137,192.229.211.108,38040,80,131,0x0010,0x294e
Mar 10, 2024 17:01:45.875575000 EDT,192.168.4.137,192.229.211.108,38028,80,131,0x0010,0x6e9b
Mar 10, 2024 17:01:45.875587000 EDT,192.168.4.137,192.229.211.108,38028,80,131,0x0010,0x6e9b
Mar 10, 2024 17:01:45.875599000 EDT,192.168.4.137,192.229.211.108,38028,80,131,0x0018,0xc46c
Mar 10, 2024 17:01:45.875748000 EDT,192.229.211.108,192.168.4.137,80,38028,501,0x0010,0x59aa
Mar 10, 2024 17:01:45.877200000 EDT,192.168.4.137,192.229.211.108,38040,80,131,0x0018,0x952d
Mar 10, 2024 17:01:45.877249000 EDT,192.229.211.108,192.168.4.137,80,38040,501,0x0010,0x59aa
Mar 10, 2024 17:01:45.877913000 EDT,192.168.4.137,34.149.100.209,49070,443,286,0x0010,0x0ee0
Mar 10, 2024 17:01:45.894393000 EDT,192.168.4.137,34.120.158.37,37384,443,272,0x0010,0x62f3
Mar 10, 2024 17:01:45.898601000 EDT,192.229.211.108,192.168.4.137,80,38028,501,0x0018,0x5b4a
Mar 10, 2024 17:01:45.902582000 EDT,192.168.4.137,34.120.158.37,37384,443,272,0x0018,0xaf83
Mar 10, 2024 17:01:45.902592000 EDT,192.168.4.137,34.120.158.37,37384,443,272,0x0018,0x18b3
Mar 10, 2024 17:01:45.902608000 EDT,192.168.4.137,34.120.158.37,37384,443,272,0x0018,0xd34e
Mar 10, 2024 17:01:45.902650000 EDT,34.120.158.37,192.168.4.137,443,37384,488,0x0010,0x8609
Mar 10, 2024 17:01:45.902775000 EDT,34.120.158.37,192.168.4.137,443,37384,473,0x0010,0x8601
Mar 10, 2024 17:01:45.902846000 EDT,34.120.158.37,192.168.4.137,443,37384,465,0x0010,0x8601
Mar 10, 2024 17:01:45.903189000 EDT,192.168.4.137,34.120.158.37,37384,443,272,0x0018,0x90e5
Mar 10, 2024 17:01:45.903244000 EDT,34.120.158.37,192.168.4.137,443,37384,451,0x0010,0x85f5
Mar 10, 2024 17:01:45.919531000 EDT,192.168.4.137,192.229.211.108,38042,80,65535,0x0012,0x5a62
Mar 10, 2024 17:01:45.919634000 EDT,192.229.211.108,192.168.4.137,80,38042,502,0x0010,0x59aa
Mar 10, 2024 17:01:45.935073000 EDT,192.168.4.137,34.120.158.37,37384,443,272,0x0018,0x54bd
Mar 10, 2024 17:01:45.936114000 EDT,34.120.158.37,192.168.4.137,443,37384,501,0x0018,0x861c
Mar 10, 2024 17:01:45.939866000 EDT,34.120.158.37,192.168.4.137,443,37384,501,0x0018,0x860d
Mar 10, 2024 17:01:45.940198000 EDT,34.120.158.37,192.168.4.137,443,37384,501,0x0011,0x85f5
Mar 10, 2024 17:01:45.947359000 EDT,192.168.4.137,192.229.211.108,38028,80,133,0x0018,0xbf5b
Mar 10, 2024 17:01:45.968536000 EDT,31.13.80.36,192.168.4.137,443,36268,501,0x0018,0x34c9
Mar 10, 2024 17:01:45.985103000 EDT,192.168.4.137,34.120.158.37,37384,443,272,0x0010,0x6227
Mar 10, 2024 17:01:45.985116000 EDT,192.168.4.137,34.120.158.37,37384,443,272,0x0011,0x6208
Mar 10, 2024 17:01:45.985202000 EDT,34.120.158.37,192.168.4.137,443,37384,501,0x0010,0x85f5
Mar 10, 2024 17:01:45.989513000 EDT,192.229.211.108,192.168.4.137,80,38028,501,0x0010,0x59aa
Mar 10, 2024 17:01:46.012909000 EDT,192.168.4.137,31.13.80.36,36268,443,261,0x0018,0x0d37
Mar 10, 2024 17:01:46.012922000 EDT,192.168.4.137,31.13.80.36,36268,443,261,0x0018,0xf00a
Mar 10, 2024 17:01:46.012982000 EDT,31.13.80.36,192.168.4.137,443,36268,501,0x0010,0x3489
Mar 10, 2024 17:01:46.013162000 EDT,31.13.80.36,192.168.4.137,443,36268,501,0x0010,0x3489
Mar 10, 2024 17:01:46.040083000 EDT,31.13.80.36,192.168.4.137,443,36268,501,0x0018,0x3533
Mar 10, 2024 17:01:46.041066000 EDT,31.13.80.36,192.168.4.137,443,36268,501,0x0018,0x35c8
Mar 10, 2024 17:01:46.044045000 EDT,31.13.80.36,192.168.4.137,443,36268,501,0x0018,0x34a8
Mar 10, 2024 17:01:46.077982000 EDT,192.168.4.137,31.13.80.36,36268,443,265,0x0018,0x85fe
Mar 10, 2024 17:01:46.085133000 EDT,192.168.4.137,31.13.80.36,36268,443,269,0x0010,0x0ad5
Mar 10, 2024 17:01:46.085146000 EDT,192.168.4.137,31.13.80.36,36268,443,269,0x0018,0x7cec
Mar 10, 2024 17:01:46.085550000 EDT,31.13.80.36,192.168.4.137,443,36268,501,0x0010,0x3489
Mar 10, 2024 17:01:46.118128000 EDT,34.160.144.191,192.168.4.137,443,41020,497,0x0018,0x78e2
Mar 10, 2024 17:01:46.118498000 EDT,192.168.4.137,34.120.158.37,37368,443,262,0x0018,0x57ed
Mar 10, 2024 17:01:46.118582000 EDT,34.120.158.37,192.168.4.137,443,37368,501,0x0010,0x85f5
Mar 10, 2024 17:01:46.157312000 EDT,192.168.4.137,34.160.144.191,41020,443,269,0x0010,0xe3b5
Mar 10, 2024 17:01:46.183752000 EDT,34.120.158.37,192.168.4.137,443,37368,501,0x0018,0x8635
Mar 10, 2024 17:01:46.188975000 EDT,34.120.158.37,192.168.4.137,443,37368,501,0x0018,0x869f
Mar 10, 2024 17:01:46.189367000 EDT,34.120.158.37,192.168.4.137,443,37368,501,0x0018,0x861c
Mar 10, 2024 17:01:46.191397000 EDT,34.120.158.37,192.168.4.137,443,37368,501,0x0018,0x860d
Mar 10, 2024 17:01:46.191551000 EDT,34.120.158.37,192.168.4.137,443,37368,501,0x0011,0x85f5
Mar 10, 2024 17:01:46.229771000 EDT,192.168.4.137,34.120.158.37,37368,443,267,0x0018,0xdd20
Mar 10, 2024 17:01:46.229784000 EDT,192.168.4.137,34.120.158.37,37368,443,267,0x0018,0xc0ed
Mar 10, 2024 17:01:46.229860000 EDT,34.120.158.37,192.168.4.137,443,37368,0,0x0004,0x4592
Mar 10, 2024 17:01:46.230042000 EDT,34.120.158.37,192.168.4.137,443,37368,0,0x0004,0x4592
Mar 10, 2024 17:01:46.232563000 EDT,192.168.4.137,34.120.158.37,37368,443,267,0x0011,0x4791
Mar 10, 2024 17:01:46.232595000 EDT,34.120.158.37,192.168.4.137,443,37368,0,0x0004,0x4579
Mar 10, 2024 17:01:46.252008000 EDT,192.168.4.137,31.13.80.36,36268,443,269,0x0018,0x3f51
Mar 10, 2024 17:01:46.253468000 EDT,31.13.80.36,192.168.4.137,443,36268,496,0x0010,0x3489
Mar 10, 2024 17:01:46.260702000 EDT,192.168.4.137,31.13.80.36,36268,443,269,0x0018,0xa9f3
Mar 10, 2024 17:01:46.260716000 EDT,192.168.4.137,31.13.80.36,36268,443,269,0x0018,0x3f51
Mar 10, 2024 17:01:46.264426000 EDT,31.13.80.36,192.168.4.137,443,36268,489,0x0010,0x3489
Mar 10, 2024 17:01:46.266168000 EDT,192.168.4.137,31.13.80.36,36268,443,269,0x0018,0x3f51
Mar 10, 2024 17:01:46.269891000 EDT,31.13.80.36,192.168.4.137,443,36268,474,0x0010,0x3489
Mar 10, 2024 17:01:46.296159000 EDT,192.168.4.137,31.13.80.36,36268,443,269,0x0018,0x3f51
Mar 10, 2024 17:01:46.296266000 EDT,31.13.80.36,192.168.4.137,443,36268,496,0x0010,0x3489
Mar 10, 2024 17:01:46.305873000 EDT,192.168.4.137,31.13.80.36,36268,443,269,0x0018,0x3f51
Mar 10, 2024 17:01:46.305960000 EDT,31.13.80.36,192.168.4.137,443,36268,496,0x0010,0x3489
Mar 10, 2024 17:01:46.307846000 EDT,192.168.4.137,31.13.80.36,36268,443,269,0x0018,0x3f51
